Start Time,Duration,Title,Device Type,Country,Show Title,Genre,Media Type
2017-07-29 18:50:00-04:00,0 days 00:17:42,Prison Break: Season 4: The Final Break (Episode 23),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-29 16:47:00-04:00,0 days 00:51:28,Prison Break: Season 4: Killing Your Number (Episode 22),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-29 16:03:00-04:00,0 days 00:43:50,Prison Break: Season 4: Rate of Exchange (Episode 21),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-29 15:34:00-04:00,0 days 00:29:01,Prison Break: Season 4: Cowboys & Indians (Episode 20),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-29 00:27:00-04:00,0 days 00:01:40,Prison Break: Season 4: Cowboys & Indians (Episode 20),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-28 20:51:00-04:00,0 days 00:11:48,Prison Break: Season 4: Cowboys & Indians (Episode 20),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-28 20:37:00-04:00,0 days 00:14:22,Prison Break: Season 4: S.O.B. (Episode 19),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-13 21:46:00-04:00,0 days 00:29:09,Prison Break: Season 4: S.O.B. (Episode 19),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-13 20:45:00-04:00,0 days 00:42:03,Prison Break: Season 4: Versus (Episode 18),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-13 20:00:00-04:00,0 days 00:42:30,Prison Break: Season 4: The Mother Lode (Episode 17),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-13 19:16:00-04:00,0 days 00:42:28,Prison Break: Season 4: The Sunshine State (Episode 16),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-13 18:33:00-04:00,0 days 00:43:01,Prison Break: Season 4: Going Under (Episode 15),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-13 17:46:00-04:00,0 days 00:43:43,Prison Break: Season 4: Just Business (Episode 14),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-12 23:16:00-04:00,0 days 00:33:43,Prison Break: Season 4: Deal or No Deal (Episode 13),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-12 22:49:00-04:00,0 days 00:09:25,Prison Break: Season 4: Deal or No Deal (Episode 13),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-12 22:09:00-04:00,0 days 00:39:07,Prison Break: Season 4: Selfless (Episode 12),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-12 19:17:00-04:00,0 days 00:04:12,Prison Break: Season 4: Selfless (Episode 12),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-12 18:30:00-04:00,0 days 00:43:33,Prison Break: Season 4: Quiet Riot (Episode 11),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-12 00:23:00-04:00,0 days 00:43:48,Prison Break: Season 4: The Legend (Episode 10),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-11 23:26:00-04:00,0 days 00:44:06,Prison Break: Season 4: Greatness Achieved (Episode 9),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-07-07 23:37:00-04:00,0 days 00:21:23,Parks and Recreation: Season 5: Jerry's Retirement (Episode 20),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Parks and Recreation,Comedy,Series
2017-07-07 23:14:00-04:00,0 days 00:21:22,Parks and Recreation: Season 5: Article Two (Episode 19),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Parks and Recreation,Comedy,Series
2017-07-07 22:53:00-04:00,0 days 00:21:22,Parks and Recreation: Season 5: Animal Control (Episode 18),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Parks and Recreation,Comedy,Series
2017-07-07 22:25:00-04:00,0 days 00:21:23,Parks and Recreation: Season 5: Partridge (Episode 17),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Parks and Recreation,Comedy,Series
2017-07-07 22:03:00-04:00,0 days 00:21:37,Parks and Recreation: Season 5: Bailout (Episode 16),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Parks and Recreation,Comedy,Series
2017-07-07 21:50:00-04:00,0 days 00:12:06,Parks and Recreation: Season 5: Correspondents' Lunch (Episode 15),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Parks and Recreation,Comedy,Series
2017-06-28 20:01:00-04:00,0 days 00:01:30,Parks and Recreation: Season 5: Correspondents' Lunch (Episode 15),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-28 19:10:00-04:00,0 days 00:50:31,The Office (U.S.): Season 9: Finale (Episode 23),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 18:20:00-04:00,0 days 00:42:42,The Office (U.S.): Season 9: A.A.R.M (Episode 22),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 17:39:00-04:00,0 days 00:40:08,The Office (U.S.): Season 9: Livin' the Dream (Episode 21),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 17:17:00-04:00,0 days 00:21:30,The Office (U.S.): Season 9: Paper Airplane (Episode 20),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 16:55:00-04:00,0 days 00:21:41,The Office (U.S.): Season 9: Stairmageddon (Episode 19),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 16:34:00-04:00,0 days 00:21:26,The Office (U.S.): Season 9: Promos (Episode 18),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 16:08:00-04:00,0 days 00:21:29,The Office (U.S.): Season 9: The Farm (Episode 17),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 15:09:00-04:00,0 days 00:41:15,The Office (U.S.): Season 9: Moving On (Episode 16),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 14:47:00-04:00,0 days 00:21:36,The Office (U.S.): Season 9: Couple's Discount (Episode 15),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 14:25:00-04:00,0 days 00:21:42,The Office (U.S.): Season 9: Vandalism (Episode 14),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 14:02:00-04:00,0 days 00:21:43,The Office (U.S.): Season 9: Junior Salesman (Episode 13),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 13:40:00-04:00,0 days 00:21:44,The Office (U.S.): Season 9: Customer Loyalty (Episode 12),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 13:18:00-04:00,0 days 00:21:41,The Office (U.S.): Season 9: Suit Warehouse (Episode 11),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 13:17:00-04:00,0 days 00:00:15,The Office (U.S.): Season 9: Suit Warehouse (Episode 11),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-28 12:55:00-04:00,0 days 00:21:44,The Office (U.S.): Season 9: Lice (Episode 10),Apple TV 3 (revised),US (United States),The Office (U.S.),Comedy,Series
2017-06-27 17:54:00-04:00,0 days 00:08:07,Parks and Recreation: Season 5: Correspondents' Lunch (Episode 15),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-27 17:34:00-04:00,0 days 00:18:38,Parks and Recreation: Season 5: Leslie and Ben (Episode 14),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-27 16:07:00-04:00,0 days 00:02:58,Parks and Recreation: Season 5: Leslie and Ben (Episode 14),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-27 15:43:00-04:00,0 days 00:21:29,Parks and Recreation: Season 5: Emergency Response (Episode 13),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-27 15:22:00-04:00,0 days 00:21:28,Parks and Recreation: Season 5: Ann's Decision (Episode 12),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-27 15:00:00-04:00,0 days 00:21:02,Parks and Recreation: Season 5: Women in Garbage (Episode 11),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-23 22:11:00-04:00,0 days 01:23:43,You Get Me,Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),You Get Me,Drama,Netflix Film
2017-06-23 20:06:00-04:00,0 days 00:00:37,Parks and Recreation: Season 5: Women in Garbage (Episode 11),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-23 19:45:00-04:00,0 days 00:21:28,Parks and Recreation: Season 5: Two Parties (Episode 10),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-23 19:23:00-04:00,0 days 00:21:32,Parks and Recreation: Season 5: Ron and Diane (Episode 9),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-23 19:01:00-04:00,0 days 00:21:28,Parks and Recreation: Season 5: Pawnee Commons (Episode 8),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-23 18:39:00-04:00,0 days 00:21:27,Parks and Recreation: Season 5: Leslie vs. April (Episode 7),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-23 18:18:00-04:00,0 days 00:21:33,Parks and Recreation: Season 5: Ben's Parents (Episode 6),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-23 17:29:00-04:00,0 days 00:21:32,Parks and Recreation: Season 5: Halloween Surprise (Episode 5),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-23 17:07:00-04:00,0 days 00:21:28,Parks and Recreation: Season 5: Sex Education (Episode 4),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-23 16:45:00-04:00,0 days 00:21:27,Parks and Recreation: Season 5: How a Bill Becomes a Law (Episode 3),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-23 15:58:00-04:00,0 days 00:39:13,Queen of the South: Season 1: Cicatriz (Episode 13),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-23 15:18:00-04:00,0 days 00:38:59,Queen of the South: Season 1: Quinientos Mil (Episode 12),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-22 00:12:00-04:00,0 days 00:11:44,The Office (U.S.): Season 9: Dwight Christmas (Episode 9),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),The Office (U.S.),Comedy,Series
2017-06-19 21:57:00-04:00,0 days 00:54:10,"Orange Is the New Black: Season 5: Flaming Hot Cheetos, Literally (Episode 6)",Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Orange Is the New Black,Drama,Netflix Series
2017-06-19 21:04:00-04:00,0 days 00:51:23,"Orange Is the New Black: Season 5: Sing It, White Effie (Episode 5)",Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Orange Is the New Black,Drama,Netflix Series
2017-06-19 19:51:00-04:00,0 days 00:05:42,"Orange Is the New Black: Season 5: Sing It, White Effie (Episode 5)",Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Orange Is the New Black,Drama,Netflix Series
2017-06-19 19:03:00-04:00,0 days 00:41:24,The 100: Season 4: Praimfaya (Episode 13),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),The 100,Sci-Fi,Series
2017-06-17 22:12:00-04:00,0 days 00:21:09,Parks and Recreation: Season 5: Soda Tax (Episode 2),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-17 21:51:00-04:00,0 days 00:21:12,Parks and Recreation: Season 5: Ms. Knope Goes to Washington (Episode 1),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-17 21:29:00-04:00,0 days 00:21:09,"Parks and Recreation: Season 4: Win, Lose, or Draw (Episode 22)",Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-17 21:08:00-04:00,0 days 00:21:10,Parks and Recreation: Season 4: Bus Tour (Episode 21),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-17 14:18:00-04:00,0 days 00:40:00,Queen of the South: Season 1: Punto Sin Retorno (Episode 11),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-17 14:08:00-04:00,0 days 00:10:40,Queen of the South: Season 1: Esta cosa nuestra (Episode 10),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-15 23:30:00-04:00,0 days 00:21:10,Parks and Recreation: Season 4: The Debate (Episode 20),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 23:08:00-04:00,0 days 00:21:10,Parks and Recreation: Season 4: Live Ammo (Episode 19),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 22:43:00-04:00,0 days 00:21:30,Parks and Recreation: Season 4: Lucky (Episode 18),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 22:34:00-04:00,0 days 00:08:57,Parks and Recreation: Season 4: Campaign Shake-Up (Episode 17),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 22:12:00-04:00,0 days 00:02:37,Parks and Recreation: Season 4: Campaign Shake-Up (Episode 17),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 21:59:00-04:00,0 days 00:09:54,Parks and Recreation: Season 4: Campaign Shake-Up (Episode 17),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 21:17:00-04:00,0 days 00:21:30,Parks and Recreation: Season 4: Sweet Sixteen (Episode 16),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 20:56:00-04:00,0 days 00:21:29,Parks and Recreation: Season 4: Dave Returns (Episode 15),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 20:34:00-04:00,0 days 00:21:33,Parks and Recreation: Season 4: Operation Ann (Episode 14),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 20:12:00-04:00,0 days 00:21:32,Parks and Recreation: Season 4: Bowling for Votes (Episode 13),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 19:50:00-04:00,0 days 00:21:38,Parks and Recreation: Season 4: Campaign Ad (Episode 12),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-15 16:08:00-04:00,0 days 00:21:10,Parks and Recreation: Season 4: The Comeback Kid (Episode 11),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-14 20:49:00-04:00,0 days 00:21:32,Parks and Recreation: Season 4: Citizen Knope (Episode 10),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-14 20:11:00-04:00,0 days 00:21:31,Parks and Recreation: Season 4: The Trial of Leslie Knope (Episode 9),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-14 19:47:00-04:00,0 days 00:21:31,Parks and Recreation: Season 4: Smallest Park (Episode 8),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-14 18:36:00-04:00,0 days 00:21:31,Parks and Recreation: Season 4: The Treaty (Episode 7),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-14 18:15:00-04:00,0 days 00:20:58,Parks and Recreation: Season 4: End of the World (Episode 6),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-14 17:17:00-04:00,0 days 00:06:25,Parks and Recreation: Season 4: End of the World (Episode 6),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-14 17:15:00-04:00,0 days 00:01:59,Parks and Recreation: Season 4: Meet 'n' Greet (Episode 5),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-14 16:55:00-04:00,0 days 00:19:34,Parks and Recreation: Season 4: Meet 'n' Greet (Episode 5),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-14 16:35:00-04:00,0 days 00:12:00,Parks and Recreation: Season 4: Pawnee Rangers (Episode 4),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-14 16:25:00-04:00,0 days 00:09:38,Parks and Recreation: Season 4: Pawnee Rangers (Episode 4),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-06-13 23:46:00-04:00,0 days 00:58:15,Orange Is the New Black: Season 5: Litchfield's Got Talent (Episode 4),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Orange Is the New Black,Drama,Netflix Series
2017-06-13 22:49:00-04:00,0 days 00:56:31,Orange Is the New Black: Season 5: Pissters! (Episode 3),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Orange Is the New Black,Drama,Netflix Series
2017-06-13 21:56:00-04:00,0 days 00:50:17,"Orange Is the New Black: Season 5: F*ck, Marry, Frieda (Episode 2)",Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Orange Is the New Black,Drama,Netflix Series
2017-06-13 21:06:00-04:00,0 days 00:50:05,Orange Is the New Black: Season 5: Riot FOMO (Episode 1),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Orange Is the New Black,Drama,Netflix Series
2017-06-10 16:40:00-04:00,0 days 00:31:02,Queen of the South: Season 1: Esta cosa nuestra (Episode 10),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-10 15:57:00-04:00,0 days 00:40:57,Queen of the South: Season 1: Toma todo lo que puedas (Episode 9),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-10 15:06:00-04:00,0 days 00:39:17,Queen of the South: Season 1: Billete De Magia (Episode 8),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-10 14:28:00-04:00,0 days 00:38:28,Queen of the South: Season 1: El Hombre PaÃÅjaro (Episode 7),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-10 14:26:00-04:00,0 days 00:01:15,Queen of the South: Season 1: El Hombre PaÃÅjaro (Episode 7),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-10 14:25:00-04:00,0 days 00:00:05,Queen of the South: Season 1: El Hombre PaÃÅjaro (Episode 7),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-10 13:43:00-04:00,0 days 00:39:24,Queen of the South: Season 1: El Enga√±o Como la Regla (Episode 6),Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
2017-06-10 12:46:00-04:00,0 days 00:40:05,"Queen of the South: Season 1: Un alma, un mapa, a futuro (Episode 5)",Apple TV 3 (revised),US (United States),Queen of the South,Crime,Series
